trip_id,driver_id,rider_id,device_id,pickup_location,dropoff_location,distance_km,fare_amount,payment_method,pickup_time,dropoff_time,fraud_flag,fraud_type
9293,54c302d1-ceed-4295-9a23-d0ff13be047f,d60611ed-fa6e-496c-a8c7-dd8af3d6e81f,105fdf75-425f-40b1-acd1-a455f6f7e0db,"28.707528762189465,77.18176208353746","28.660457477746622,77.2123915282704",5.62,49.38,cash,2025-08-11 18:45:54.286999,2025-08-11 18:58:54.286999,0,legit
9294,2c4b3ff6-fd57-4c36-a016-6bcdf0fe8764,8628ac3e-3595-453e-a631-8628240e2117,536fc4dc-0d8d-4be3-91cb-d3986140edf3,"28.630672366321477,77.30858003176844","28.546794126202858,77.20951578274062",12.98,122.66,card,2025-09-06 19:46:07.230394,2025-09-06 20:18:07.230394,0,legit
9295,ec9c9130-1994-4118-9459-9e747860bedf,53f7b85c-66be-42a1-88ee-189e1ae26e31,907981e5-af54-4528-8afa-8f1100f748e3,"28.708563886305395,77.13455108183524","28.70509428892842,77.16061155507703",2.63,31.15,wallet,2025-06-26 08:01:59.820163,2025-06-26 08:33:59.820163,0,legit
9296,da0055e9-e963-4e9f-96de-945aaee9be54,b946bff9-817d-46ff-8713-8f5929090036,shared_device_999,"28.667690616001455,77.27866857061883","28.66730175538964,77.31950232556606",4.08,45.17,card,2025-08-11 16:20:52.277265,2025-08-11 17:17:52.277265,1,rider_driver_repeat
9297,e81f8196-b04f-4e60-b287-c6d339acf873,b4e0eda6-adb4-41f9-8efc-5e8dc33b2886,5e7b5cc4-ddbf-46e9-b9e5-dca9911ae40a,"28.645695626407754,77.22839193568407","28.54817708177302,77.24184629229983",9.84,86.71,cash,2025-08-25 21:38:34.369092,2025-08-25 21:55:34.369092,0,legit
9298,437191a1-dcb0-4388-9d51-c28d7811cb81,267d8ece-ed2e-4ba9-bfe4-b70acd4b2b71,61c6a5e6-15d0-4cdb-8662-c753e86ee5ae,"28.54821829189802,77.15903024672805","28.67318156433815,77.18655421630376",12.8,119.5,wallet,2025-08-08 23:04:47.096266,2025-08-08 23:29:47.096266,0,legit
9299,b8d22056-76af-40fe-8725-b001b094ac1e,7c7e9a05-ef6e-4e46-8f7a-945f4e6e12fd,78a7d08b-6219-448f-a964-9704870b9d59,"28.66555218650227,77.2297685042938","28.536017653002425,77.23144536159187",12.95,153.01,cash,2025-06-28 22:32:06.883679,2025-06-28 22:39:06.883679,0,legit
9300,ee9351b6-5c94-4ab8-b97a-f3c8664d8b48,cdf2b26d-7944-4762-9a7e-9846c953896a,d3ac72b9-59b3-4629-8258-6922b3c731f3,"28.59824692691124,77.17436206353834","28.577668275771895,77.19935804178773",3.24,28.24,wallet,2025-06-29 09:50:22.405183,2025-06-29 10:45:22.405183,0,legit
9301,f87688fa-1a42-4abc-8230-8c179994b727,339e8cad-dc6e-4c7f-af5b-acedbe75c244,d8c7eb39-14c2-492e-b5f8-52cae8c1278a,"28.701159697328972,77.1534668387073","28.540315109000133,77.31861200298034",23.05,260.32,wallet,2025-07-24 00:43:24.896254,2025-07-24 00:55:24.896254,0,legit
9302,a9e8953b-5fe8-44ff-aba0-30baa792bd4b,4b2286a7-5d54-43a6-becb-501e945b3a45,96f721e5-d066-4ab6-86e8-15006bf4915a,"28.68842735685946,77.1500156155382","28.62626766939325,77.19458389744062",7.65,77.99,cash,2025-08-04 13:30:14.168459,2025-08-04 13:54:14.168459,0,legit
9303,8d6ed38c-ec0f-49eb-a5fe-6e81a1b21d0c,2456bc1f-2a6d-421e-a863-e0737d6d9ad2,e6d823bc-ea2f-40e7-b449-dd9594523bf4,"28.6948226647223,77.32112157331356","28.552365926618926,77.17412002198276",20.47,209.63,card,2025-07-21 06:05:34.102102,2025-07-21 06:16:34.102102,0,legit
9304,d1557c21-404e-4fb2-b597-730ed390ea59,0a72d8e7-21da-40bf-a4ed-1391f51eb4a8,354481d8-9971-44e3-85f0-e3e813209495,"28.636446941517267,77.31448537091067","28.547308317239906,77.14304649222281",19.32,169.94,card,2025-08-23 09:02:44.273546,2025-08-23 10:02:44.273546,0,legit
9305,7309e79f-0f32-4746-8b2e-bb28e3f47021,bcedaa03-3840-43a4-829c-2966720f1667,40948eef-3b80-4ea2-9947-620571ca0745,"28.51915746833615,77.17405793959968","28.55577485672558,77.18496449605252",3.82,44.6,wallet,2025-06-20 16:57:00.191208,2025-06-20 17:43:00.191208,0,legit
9306,6dd824b8-ca5a-4367-98ca-52ac900d08a1,ff3bf793-0d10-4a75-879e-49fa21313c98,15d80f6b-a5db-4e6f-8c5a-41763c7f1674,"28.596874882325075,77.27759841048089","28.669418382751786,77.18915449051934",11.44,124.01,wallet,2025-08-26 23:40:14.644285,2025-08-26 23:52:14.644285,0,legit
9307,2698519b-0cc7-4a24-9824-2f49649ad418,90b96a3e-66fc-4b42-b31e-68ffe89c6600,shared_device_999,"28.644997550217827,77.17383608430258","28.521248283307145,77.24769046757231",14.41,133.57,card,2025-07-02 20:39:59.622230,2025-07-02 20:44:59.622230,1,rider_driver_repeat
9308,3d900a6f-f81d-4f5e-9c40-d4218bd3e63a,311053a8-bf0f-494f-8f55-c52afc079031,e91663ee-8b0e-422b-a71f-3c03a3f1dfba,"28.631186245428502,77.1666570903382","28.51587098989461,77.31730198910205",18.97,167.06,card,2025-06-17 02:36:28.687855,2025-06-17 02:54:28.687855,0,legit
9309,b4aaa927-4753-4a3c-9831-fd4cbc13643b,57f7d11c-a458-4e58-af15-3d51259b33a3,073741cd-88f2-47cd-b68b-bb503c92df32,"28.598895268411315,77.28867797545313","28.641759694445817,77.14640122637805",14.86,153.26,wallet,2025-06-24 13:56:23.999376,2025-06-24 14:13:23.999376,0,legit
9310,7b4433f4-4d44-4055-a9ab-08477ce020db,074efddb-2f31-4636-ab85-0990bf46f8ef,139cf4bf-32fa-4db2-a112-51dc44a9a285,"28.657592001203533,77.13823249576105","28.630643675619584,77.2723286539835",13.68,143.95,wallet,2025-07-01 11:32:31.485232,2025-07-01 12:22:31.485232,0,legit
9311,3197c144-65bd-41d7-b9e8-b637e653691e,ca19d1d6-a31a-4491-ad68-c6499c88f50b,8091da08-0be0-4dfb-8839-d284de1cf95f,"28.597956259529855,77.21690702864149","28.588413706509698,77.21495424786998",0.97,8.9,card,2025-08-09 03:00:52.201271,2025-08-09 03:18:52.201271,0,legit
9312,9bf771ec-0072-4080-b16d-7572389c626c,1260afc5-545e-433a-b317-585663b4daf6,0f4a931f-3092-4b2f-9899-c56641eecf7a,"28.56545697810971,77.18489965706083","28.69158946118912,77.32540069940121",18.88,185.71,cash,2025-07-10 19:38:17.250877,2025-07-10 20:34:17.250877,0,legit
9313,28462614-ecc1-4702-81b7-e65bac61897e,307d518b-6e63-48b7-989a-4a680ac02148,e7d5e9f7-3298-43cf-99ab-0e6620b4ead9,"28.56662162542025,77.25030580701382","28.606742375136278,77.16680090505929",9.26,78.19,wallet,2025-07-23 06:53:49.829738,2025-07-23 07:27:49.829738,0,legit
9314,9d094a78-d8f4-412a-a4a0-a2791c96d58b,03539e86-b748-44b9-9e27-89996f41be3e,7f7f0153-928e-49b3-8c2f-64bcc43dc1c6,"28.619343759992613,77.2334368082076","28.57603074893607,77.13648753365865",10.62,87.23,card,2025-06-16 09:50:46.860957,2025-06-16 10:43:46.860957,0,legit
9315,0efb0501-51c5-49bb-8905-300b1b6dae60,8ffce445-9239-493e-88ff-b1d83b007eac,06ac32b3-f862-45da-b63a-6c77870cbd59,"28.589609408380365,77.2699888266552","28.662289442548012,77.28061388229108",7.35,60.69,wallet,2025-06-13 07:00:56.319817,2025-06-13 07:38:56.319817,0,legit
9316,35fa4b34-86ad-497f-b7b8-aaa70bf9ec1b,84b0baf0-c7b9-4551-809f-bea3d414cfa3,c906a6a6-39d6-4773-b149-ea8988767c6f,"28.564669508383197,77.1608744984247","28.591969656549594,77.29174633982126",13.37,126.88,card,2025-08-14 01:42:22.447309,2025-08-14 02:08:22.447309,0,legit
9317,62de87d4-2045-4dfc-b489-dfaa7a77e2aa,bf804a92-24e8-42bd-842f-6b5909abc3d7,b468e80e-406f-4711-be04-877131361925,"28.559360675087117,77.32240711794556","28.629539727920243,77.17408512195986",16.41,173.96,cash,2025-09-04 05:10:04.438951,2025-09-04 05:30:04.438951,0,legit
9318,c071d2bb-4e2a-48f8-aa75-1edc33c9e7ed,27523cfe-fee7-468c-bac5-4d154738af35,883b30d0-c997-4305-9651-1afb77e9a83b,"28.623049922896495,77.1760012421991","28.595209759621667,77.23651261698683",0.5,523.91,card,2025-07-02 03:43:49.529227,2025-07-02 03:56:49.529227,1,short_high_fare
9319,1eded216-ef16-42f0-8709-ab7e467c517c,8ba3afa2-678e-4448-a33f-76948509e670,b2e70854-a555-434e-a6fe-cf97c65c81fb,"28.615896720996876,77.28658353800131","28.70513962700045,77.30519788801074",9.12,79.79,cash,2025-08-01 19:44:56.929803,2025-08-01 20:43:56.929803,0,legit
9320,ab2545ed-4507-41f0-a3e0-ec25365e96ab,3f1d659e-7674-4903-86de-e67d32617bed,27060654-dc75-46b7-b1a8-410a9419c581,"28.654086390979245,77.32570000837195","28.642003782423174,77.2460692040254",8.05,73.05,card,2025-07-23 06:08:44.311929,2025-07-23 06:21:44.311929,0,legit
9321,2eeba0a0-0c0b-4d41-9e43-99b332d450c3,b6bc11c1-a6d2-4f59-8612-b4739a5f481e,50faa3a8-b1c6-4b57-bc4f-fc426dfe96b5,"28.602461435941475,77.30663976538482","28.685950242754018,77.2598162119714",9.57,93.85,cash,2025-08-20 09:13:36.177715,2025-08-20 10:10:36.177715,0,legit
9322,75123e00-7146-457f-b1b9-0ac52cf718d4,2f302694-9a26-41e2-a458-cc3a4fdd488f,25b83c23-d1c6-484e-879e-f99a3ec7bf69,"28.700886001567817,77.25051888078073","28.61479398721032,77.31618418720151",10.83,92.13,card,2025-07-21 10:59:55.901917,2025-07-21 11:10:55.901917,0,legit
9323,f4b08fc3-a194-4f81-b10f-89caba74afe0,0d03c9c4-54a3-447f-808f-1d7b6057bd10,b5066e4e-0682-406e-a04b-365d02f1ffb7,"28.562385037525424,77.2918399984019","28.630132289529012,77.28069953811483",6.87,66.39,cash,2025-07-08 14:06:58.288485,2025-07-08 14:57:58.288485,0,legit
9324,2fbef2a8-f372-4ae4-aa69-95ae8b89c579,3195e683-dba2-4d70-ad6d-0387ca53486d,72900003-d061-4360-80da-b5d339e8639b,"28.61510170129007,77.18531054331295","28.539434220901633,77.21355759937096",8.08,71.18,cash,2025-06-18 11:53:25.905675,2025-06-18 12:19:25.905675,0,legit
9325,6b60526f-fe88-4645-9e0a-b154aef5a165,92810445-9877-4b43-9ab7-70e18f65b46d,e53da56c-1104-4df2-94ab-07efecf37258,"28.63781715104844,77.22109477911137","28.52818486384234,77.13510777684438",13.93,143.74,cash,2025-07-26 10:07:10.135301,2025-07-26 10:34:10.135301,0,legit
9326,fb049bac-892a-4252-94dd-c36367eff58c,fa0e95c3-d766-4406-9799-af83fffbc7e3,4564873c-c53d-4c25-abb3-84641fcec005,"28.63201793792017,77.14157955881942","28.678456454217695,77.23606053383315",10.53,112.14,wallet,2025-08-11 05:40:10.039582,2025-08-11 06:08:10.039582,0,legit
9327,8f2e4b14-332a-4fa5-a6db-2a4b4004631b,a3c54255-ef61-426f-af2f-e7af10f10f20,9f857ffd-7b05-4bbb-bb11-7af3f0eeb06c,"28.56204050578109,77.22154040353894","28.53417398388239,77.31938453582877",10.17,114.49,wallet,2025-08-10 18:39:40.440626,2025-08-10 19:12:40.440626,0,legit
9328,7575c320-48a3-4a62-88a2-0d9169f94e8f,0e1b87dd-ba85-45cb-b4e4-2c6bfda8f23b,db82d5e6-bfcb-4c85-99b5-f07ea2fb6c5d,"28.530758651745867,77.1437087124361","28.68873791204454,77.18304468395739",16.28,153.73,card,2025-08-27 14:22:18.438234,2025-08-27 14:39:18.438234,0,legit
9329,fraud_driver_456,fraud_rider_123,c372822c-2343-4024-a449-1c8fc3185dc0,"28.672711345495646,77.23186806821978","28.5459195673091,77.1985912250498",13.11,128.51,cash,2025-08-22 14:51:58.779091,2025-08-22 15:00:58.779091,1,device_reuse
9330,81ce77c9-e4f3-4bd3-aac2-22b4c6731f96,760ea9d7-b452-4968-a34a-fd305f5ead5b,a19dcee4-55d5-4224-878e-d97f5952b130,"28.666555848799604,77.23866128109572","28.52534033191873,77.24420997559406",14.13,161.17,wallet,2025-07-29 21:15:06.468781,2025-07-29 21:48:06.468781,0,legit
9331,462c4729-e9b4-4812-ae70-fc390e49dee2,90cb13f7-ad23-4621-8a17-84af98558ad6,9c3b295b-016c-4ef3-94e1-f8152573b8ba,"28.678307947657483,77.27748252973383","28.525517192882113,77.2911571531782",15.34,180.05,card,2025-08-26 00:37:38.743767,2025-08-26 00:48:38.743767,0,legit
9332,ed84d7f0-2dc8-489c-9757-e6b0f5d1b3ea,670c2cf1-3732-4e12-ac3d-30995c8b7324,0c92e990-6e0f-478d-be08-d5d6b508ff62,"28.651814773200567,77.13428160187597","28.638557252513422,77.15307669752977",2.3,26.24,wallet,2025-07-06 17:22:13.211360,2025-07-06 17:30:13.211360,0,legit
9333,92642e19-ee15-46b5-b9b1-eaf6445d93e4,b4551ba0-2da4-435a-bf77-4a0b0896e952,82ea890a-04b5-46a1-8cdd-9add7299e666,"28.585920478714534,77.24714517090027","28.638155105313952,77.22067877738476",5.86,57.77,card,2025-06-21 16:18:09.945187,2025-06-21 17:17:09.945187,0,legit
9334,312894cf-d866-452a-a2d7-6d8fd28c247c,f62b3801-1d05-4e9e-99bc-7bf24b0f7e48,c5ecd9b8-180c-4ac3-aae7-2cdc3cb2b201,"28.54729782927655,77.1929006519729","28.518920793413624,77.18462522460601",2.96,25.77,wallet,2025-07-22 13:44:36.097280,2025-07-22 14:39:36.097280,0,legit
9335,7eef791f-8cc2-4c76-9ba2-099d2173c4f8,3b343a7e-0f86-4a8a-9c22-48519254812d,72786ea7-134f-4596-92a1-336274812973,"28.588507757734785,77.18148810864025","28.701384323093425,77.22131501651947",11.97,111.5,card,2025-08-17 09:04:49.017496,2025-08-17 09:52:49.017496,0,legit
9336,1db6abb2-a168-4a63-a177-53e5cc3a4dba,fdaf4877-34b0-4071-8bb9-bdb0d9b599eb,9e650a64-560a-4aec-9fb0-d4c0e5afb70f,"28.6756245042021,77.3249109990386","28.640313906725567,77.13068294083392",19.74,210.07,wallet,2025-07-08 13:06:55.039781,2025-07-08 13:46:55.039781,0,legit
9337,66f57d99-3451-4997-94a2-3257fc1bcb83,440b426d-0ee5-4349-8009-a73d0f0dfc5f,789587b0-9de8-41c0-8b94-39d34db4234e,"28.644103077800533,77.25542344268756","28.58387909619864,77.25668922863461",6.02,69.66,wallet,2025-08-13 23:20:30.402373,2025-08-13 23:40:30.402373,0,legit
9338,ef399b7c-2e66-48eb-87a5-15fbb920a2fc,cb06c738-9272-4b1c-829b-33c424331a73,f4f99e0e-0d27-44fd-ab3b-113c4305b3af,"28.582839892199733,77.16302959527732","28.696474805312086,77.13555836407093",11.69,122.97,card,2025-06-20 08:53:51.591192,2025-06-20 09:07:51.591192,0,legit
9339,5e9058d1-49d2-4ec2-9ccb-1ae166fb06f4,e27cf050-e159-455e-a94d-2eb0d540f36f,3a3352bc-82fc-4493-9f92-ca29e518300a,"28.52875286057143,77.13143902712383","28.56818307074775,77.26303761418706",13.74,126.41,cash,2025-08-10 05:55:13.973728,2025-08-10 06:42:13.973728,0,legit
9340,61feccd3-7389-49cb-944c-e2ae3af9790c,c8a5332c-c2b9-4c91-a39b-d0c7fbaa3158,shared_device_999,"28.693185139215235,77.17316104145019","28.541968294439712,77.14576164935481",15.37,133.33,cash,2025-06-27 13:34:21.027502,2025-06-27 14:24:21.027502,1,rider_driver_repeat
9341,cdd48406-586a-4baf-94b9-ba3ad7179228,1635d0d9-7ba4-4359-9892-9fd779e4274c,61769c73-16a7-4355-981a-0737c763ef90,"28.519823619993204,77.31172644221078","28.651754904431964,77.2066843621339",16.86,136.38,cash,2025-07-12 06:21:00.676047,2025-07-12 06:50:00.676047,0,legit
9342,81404f72-4f86-4b7b-ab4e-c788c9ff1ede,2d63bdb0-a4ec-44a9-9301-501bca8121e5,bc1749f9-6be7-4f0f-bf4c-ce55e3397951,"28.574621675642884,77.19673943107554","28.63491869868811,77.28819355509904",10.95,120.14,cash,2025-07-13 02:54:31.318169,2025-07-13 03:44:31.318169,0,legit
9343,b3956a20-722d-493a-9586-29e5884b7b0e,7ba7e899-01f4-4bee-8110-5f2595f6e352,744521b3-1036-44e1-8c7c-99e860cce34a,"28.527041519580056,77.15586176458052","28.642318462620153,77.24141977087747",14.36,127.72,cash,2025-09-09 20:53:36.325574,2025-09-09 21:30:36.325574,0,legit
9344,2640aaa1-b67c-4c5b-9c12-6560a59314e8,8ec5794b-e95d-4ff5-be6d-c42b95af9f14,8d4448e6-c463-4984-ba38-8dfae68dbf6f,"28.572675465009272,77.17896553340047","28.52632898442818,77.24530214836692",8.09,70.19,card,2025-09-02 19:42:52.849313,2025-09-02 19:52:52.849313,0,legit
9345,32b98435-8a68-4105-930c-e908b6f1441a,f2efdc86-8144-4a50-a423-d2fc47c4b71c,104721a7-f94d-41d8-a60e-cff07de72a47,"28.633459241533803,77.26941673373152","28.632663429840086,77.32389272222727",5.45,62.27,cash,2025-07-09 12:03:10.163561,2025-07-09 13:01:10.163561,0,legit
9346,bc83c3e9-881c-468f-af56-73462bcf93ba,be70fec5-bedf-421c-95fd-d91a9f0567db,773714ef-e782-4d3d-8d88-c3c411e9385a,"28.60746127186352,77.18925959183456","28.55404225395692,77.16859315898526",5.73,52.95,wallet,2025-07-25 08:32:12.679903,2025-07-25 08:44:12.679903,0,legit
9347,30760e49-8584-4484-a382-734c2a036cf9,2ced10a5-6055-452b-901d-37fa47bf7f34,f692ec3a-8a5c-4a35-b181-d104c2a03357,"28.668600817900945,77.16509738682844","28.565386582609268,77.15869845565823",10.34,109.13,cash,2025-09-05 09:42:27.107243,2025-09-05 10:34:27.107243,0,legit
9348,5d8abca3-1b1e-4168-9774-e8e971fb395c,c082af34-4ce5-4897-a710-a3a061f52546,efabb15e-95c3-4148-b9f7-37cff28cb15a,"28.617518993401188,77.28301825671679","28.566719263797037,77.27633105147149",5.12,42.48,wallet,2025-08-06 04:09:27.856052,2025-08-06 04:31:27.856052,0,legit
9349,4b657635-1c19-469e-a77e-c48b90a3fb2c,996ff3e0-52e3-439c-bf5b-7a37bf91cc6b,ed9c8c61-e392-4da1-9d5b-1c7de0e7704c,"28.5212672154146,77.2790705217811","28.529553584742647,77.16774429946065",11.16,119.96,wallet,2025-07-15 03:37:42.447070,2025-07-15 03:54:42.447070,0,legit
9350,2cc226ca-3579-448b-bb73-fe3533550e98,ce20679e-3722-4398-98c4-705fbc59a7b2,0c40cf71-1bd5-488d-ba9b-e3981e3ec147,"28.708102176421832,77.22696846048159","28.590266002354014,77.2552232851702",12.12,140.69,cash,2025-08-08 17:52:33.038178,2025-08-08 18:28:33.038178,0,legit
9351,f9f26ed8-b1d2-484f-bd90-d0902bc724cc,0c22b9a3-f425-4e48-83e5-1628106c3a72,a1b13093-ce39-42c8-b2ee-c987779c0c75,"28.624953469091064,77.17915608027464","28.613236620199935,77.2434787858809",0.21,571.01,wallet,2025-08-15 16:39:46.441336,2025-08-15 17:25:46.441336,1,short_high_fare
9352,6330ed72-69c3-440c-8c76-300a511f472a,818abded-dc0c-4ac2-b88a-f08163f84e70,3cafc5a4-b7b2-4508-9296-5d50f03e7f62,"28.573162047913925,77.14512394383883","28.633037802438732,77.29531299416328",16.17,151.87,wallet,2025-08-17 05:17:30.980904,2025-08-17 06:10:30.980904,0,legit
9353,238b27cc-d2c0-4b93-b6e8-f7f33981893a,ae2f885c-dfae-470f-a4c9-b7b2bcf0cb7f,55b82d50-771b-4126-869a-a1193a2a9f95,"28.704852157343506,77.24257392107786","28.678048633658268,77.29127809506483",5.56,50.36,wallet,2025-06-25 02:02:44.589123,2025-06-25 02:35:44.589123,0,legit
9354,ba75fe4d-6937-4555-9dd3-66971506ca9d,7469abfc-6b14-4379-b69e-8e66fd1709d1,cafb0b65-8df0-4eef-8dbb-2e0fef5b8a35,"28.58565842070932,77.27642443581597","28.57885160612695,77.32329292496257",4.74,51.31,cash,2025-06-24 10:23:36.922330,2025-06-24 10:32:36.922330,0,legit
9355,d85e147b-0133-4a87-b02a-4a6987aad153,24d2d177-f729-4f2e-ac67-b58053a547a8,b2af4d3d-1e13-4594-bfbe-9a0e6e22bf14,"28.51502619505671,77.13074439020356","28.667542984569945,77.28095659262524",21.41,177.58,card,2025-07-15 09:34:15.455128,2025-07-15 10:06:15.455128,0,legit
9356,31628d3d-f5b7-4c71-883e-d8dbebf6c239,65857ed1-4723-4b32-8051-208b3073004e,607092fc-1bf1-4676-b7dd-206dc07d0911,"28.604691210775176,77.26681225822222","28.52970280768531,77.32784492583441",9.67,109.35,cash,2025-09-04 17:07:05.262820,2025-09-04 17:21:05.262820,0,legit
9357,b63f9890-7a12-4b7b-bede-dd83c0ffd9d6,e3f6ddd5-43fc-4335-9ee0-0031b9716bd6,7ef10869-c173-43b9-91ec-0c3bcf571352,"28.67109745965933,77.24677426907364","28.635421604563298,77.2544960051997",3.65,41.92,wallet,2025-08-12 03:57:32.377146,2025-08-12 04:02:32.377146,0,legit
9358,14261e92-9a70-40e8-8b82-c01b995599c4,dc8f638a-1c55-4380-8240-52cf4ee2dc05,c37dd25d-9b81-46ee-9673-57819a3feb54,"28.560454589100647,77.15200840492759","28.700602066769797,77.15306987301778",14.02,161.18,cash,2025-08-23 05:44:33.542387,2025-08-23 05:49:33.542387,0,legit
9359,93692abf-8207-4dcb-9b89-e9a83086393d,3918bfc6-0b1e-4422-9821-642ccefa6fb1,907ba975-a598-4375-bd7f-e54b87328dab,"28.664193058235803,77.20625267762972","28.65831443901909,77.3238422313101",11.77,138.12,wallet,2025-07-13 17:42:20.586223,2025-07-13 18:30:20.586223,0,legit
9360,6870b4d0-083b-4879-bcd4-036f53ef7a25,8a3a8480-54c5-4acd-af75-7b06695cd90a,73c7e830-5d44-4e99-a753-890b725ecb4f,"28.5481345933771,77.22060688232463","28.619387962090123,77.25784173363438",8.04,87.85,wallet,2025-07-12 06:25:00.461842,2025-07-12 07:22:00.461842,0,legit
9361,3bfdacdd-4630-455e-9135-22e5e1355d1f,993fee5f-9056-4a84-aa94-548bf9a8b5f7,73bddf25-beea-4230-8a54-e22e6c9b8de8,"28.63300541805891,77.30313319107009","28.60786962559176,77.13172342715217",17.32,206.96,card,2025-09-08 01:17:42.209887,2025-09-08 01:39:42.209887,0,legit
9362,095905bd-9d1b-4b88-9b7d-214fc579c55e,244ce16f-49d9-4bb3-bf4e-e360dd501832,shared_device_999,"28.529247981897498,77.32811924753753","28.566926779186666,77.26767912888542",7.12,59.25,wallet,2025-07-26 21:48:05.213413,2025-07-26 22:26:05.213413,1,rider_driver_repeat
9363,9d6aa201-46a6-45a9-929a-e5ea2aacf683,3d2aeeec-6d81-45c4-8ad8-36be3598c474,01f0d452-a53f-4271-afe7-375025105cf9,"28.66374279008298,77.29306307785032","28.53460361420626,77.20318989224761",15.73,131.14,cash,2025-07-29 11:03:47.434006,2025-07-29 11:57:47.434006,0,legit
9364,37ae9158-150f-4639-8771-4265a3c15bc0,48c84093-db4b-49e7-ab00-432239f5c7f5,d32fd87f-08e4-4622-8872-0751ff7044b9,"28.55913679591344,77.13113783087586","28.579491262393738,77.28151977643368",15.18,160.77,card,2025-09-03 07:15:48.611026,2025-09-03 08:08:48.611026,0,legit
9365,76998304-f7af-4274-9d45-0cce9a30ca61,acdddf69-61cb-422d-94f8-ab10f8190428,a010a1d6-8450-49f0-a8eb-5204fce45594,"28.7084090279909,77.31610157896891","28.623061130388912,77.28361828461455",9.13,82.19,wallet,2025-06-25 05:16:21.790413,2025-06-25 06:00:21.790413,0,legit
9366,1750c052-1c8a-482b-afa1-1163a32d6eb1,59ff7774-1ae9-47db-992a-415061e37b18,12e27bd5-f5bc-4e6a-a4da-73ed03abf1fd,"28.538703299738685,77.32046502701351","28.695474345131874,77.20938119032202",19.21,208.59,wallet,2025-07-15 05:46:18.800369,2025-07-15 05:57:18.800369,0,legit
9367,2fc57590-6ec4-4ba8-8f84-6438aaabe963,d80a3b48-17d1-48b5-b391-b77a1f3f569d,c5b67cfa-4f60-45d1-b7db-dd7f64b74185,"28.636473324567067,77.21290888613495","28.523815204435927,77.19066386144993",11.48,95.58,wallet,2025-07-14 04:29:02.255004,2025-07-14 05:02:02.255004,0,legit
9368,734b84fb-633a-4d5d-8bfb-3102f203236a,cffb857a-390f-410e-9791-eed910f307e8,fa07fe7d-0e60-42c3-bad7-9f065d9f6f6f,"28.565514122729496,77.27164873799865","28.692512672879527,77.13462977422496",18.68,182.13,cash,2025-06-23 16:40:16.999249,2025-06-23 17:11:16.999249,0,legit
9369,1502a6d5-356b-4b70-9ad5-a1eb1f7d456e,0838e46e-130d-4395-b2d5-2f14830988c4,81de3f31-264a-4ad1-8794-0ef3e576d425,"28.522081279268043,77.16017202045111","28.584202945942792,77.3278032038605",17.88,170.36,card,2025-07-13 16:45:49.011111,2025-07-13 16:53:49.011111,0,legit
9370,9e873e82-1ea5-47eb-9cd0-1f9c422e7432,e4290e05-b75f-40f5-b8b6-aa304bc0c25b,608bd552-7530-4156-98f0-dfb7b8b04a70,"28.671179024323997,77.28123684792413","28.554640589564023,77.14015285444559",18.3,154.38,card,2025-08-30 22:47:33.903346,2025-08-30 23:27:33.903346,0,legit
9371,cf5b7e3b-1cc9-4862-b2ea-bf130759d4bc,f9ea8454-784a-404d-9eb7-b8c5c794b532,a5a8695e-4543-4fb0-9019-329c5366f55a,"28.59854057316759,77.19326692521769","28.56944745303729,77.28686628865046",9.8,102.77,card,2025-07-25 19:19:27.610463,2025-07-25 19:32:27.610463,0,legit
9372,8e8b363a-48ed-499e-b1e9-2c974276516a,57d2df20-eafe-48ff-8894-376f1240cf82,1fcf3f6f-dc97-45d3-8edf-13f47afd70da,"28.57462828070768,77.32070229251805","28.609856249477893,77.23817765742753",8.97,95.99,card,2025-09-05 09:30:39.551168,2025-09-05 10:16:39.551168,0,legit
9373,6fc1fb8f-82dc-4733-b451-20a1ca255118,2492b36b-dbb3-4bfa-a50d-29825aa24174,4a82ccd4-5385-450b-b2df-930e1e485182,"28.543954970809956,77.30673663104655","28.548602722456792,77.21140878033216",0.1,491.53,cash,2025-07-08 13:14:10.974060,2025-07-08 13:38:10.974060,1,short_high_fare
9374,a7e8fc58-7452-4098-9ea1-4fa622b64639,6b5c21e1-d919-41d4-9e2b-31f41069b6ef,cf571b80-0f76-4823-89a3-15e78990d479,"28.537840915704578,77.27335901180263","28.70616436386534,77.22301810324012",17.57,149.17,cash,2025-07-01 11:57:20.227134,2025-07-01 12:20:20.227134,0,legit
